Time,,Brake Pressure Rear
s,,kPa
,,
,,
131.07,,0
131.08,,0
131.09,,0
131.1,,0
131.11,,0
131.12,,0
131.13,,0
131.14,,0
131.15,,0
131.16,,0
131.17,,0
131.18,,0
131.19,,0
131.2,,0
131.21,,0
131.22,,0
131.23,,0
131.24,,0
131.25,,0
131.26,,0
131.27,,0
131.28,,0
131.29,,0
131.3,,0
131.31,,0
131.32,,0
131.33,,12
131.34,,0
131.35,,0
131.36,,12
131.37,,0
131.38,,0
131.39,,12
131.4,,12
131.41,,12
131.42,,12
131.43,,12
131.44,,12
131.45,,12
131.46,,12
131.47,,12
131.48,,12
131.49,,12
131.5,,0
131.51,,12
131.52,,12
131.53,,12
131.54,,12
131.55,,12
131.56,,12
131.57,,12
131.58,,12
131.59,,12
131.6,,12
131.61,,12
131.62,,12
131.63,,12
131.64,,12
131.65,,12
131.66,,0
131.67,,0
131.68,,0
131.69,,0
131.7,,0
131.71,,0
131.72,,0
131.73,,0
131.74,,0
131.75,,0
131.76,,0
131.77,,0
131.78,,0
131.79,,0
131.8,,0
131.81,,0
131.82,,0
131.83,,0
131.84,,0
131.85,,0
131.86,,0
131.87,,0
131.88,,0
131.89,,0
131.9,,0
131.91,,12
131.92,,12
131.93,,12
131.94,,25
131.95,,12
131.96,,12
131.97,,12
131.98,,12
131.99,,12
132,,12
132.01,,25
132.02,,12
132.03,,12
132.04,,12
132.05,,12
132.06,,0
132.07,,12
132.08,,25
132.09,,12
132.1,,12
132.11,,12
132.12,,12
132.13,,12
132.14,,12
132.15,,12
132.16,,12
132.17,,12
132.18,,12
132.19,,12
132.2,,0
132.21,,0
132.22,,0
132.23,,12
132.24,,0
132.25,,12
132.26,,12
132.27,,25
132.28,,63
132.29,,88
132.3,,113
132.31,,138
132.32,,138
132.33,,151
132.34,,189
132.35,,202
132.36,,214
132.37,,239
132.38,,239
132.39,,265
132.4,,290
132.41,,341
132.42,,429
132.43,,505
132.44,,581
132.45,,644
132.46,,719
132.47,,719
132.48,,669
132.49,,745
132.5,,732
132.51,,732
132.52,,745
132.53,,707
132.54,,719
132.55,,694
132.56,,732
132.57,,808
132.58,,795
132.59,,821
132.6,,808
132.61,,821
132.62,,821
132.63,,757
132.64,,909
132.65,,947
132.66,,947
132.67,,1023
132.68,,1023
132.69,,1111
132.7,,1098
132.71,,1035
132.72,,1162
132.73,,1174
132.74,,1162
132.75,,1199
132.76,,1162
132.77,,1212
132.78,,1212
132.79,,1124
132.8,,1212
132.81,,1199
132.82,,1187
132.83,,1174
132.84,,1136
132.85,,1187
132.86,,1162
132.87,,1073
132.88,,1136
132.89,,1124
132.9,,1048
132.91,,1035
132.92,,972
132.93,,1010
132.94,,985
132.95,,909
132.96,,997
132.97,,1010
132.98,,985
132.99,,997
133,,972
133.01,,985
133.02,,1023
133.03,,972
133.04,,1086
133.05,,1111
133.06,,1086
133.07,,1111
133.08,,1086
133.09,,1098
133.1,,1149
133.11,,1098
133.12,,1162
133.13,,1275
133.14,,1263
133.15,,1225
133.16,,1212
133.17,,1124
133.18,,1035
133.19,,833
133.2,,581
133.21,,492
133.22,,378
133.23,,277
133.24,,214
133.25,,164
133.26,,126
133.27,,75
133.28,,50
133.29,,25
133.3,,12
133.31,,0
133.32,,0
133.33,,0
133.34,,0
133.35,,0
133.36,,0
133.37,,0
133.38,,0
133.39,,0
133.4,,0
133.41,,0
133.42,,0
133.43,,0
133.44,,0
133.45,,0
133.46,,0
133.47,,0
133.48,,0
133.49,,0
133.5,,0
133.51,,0
133.52,,0
133.53,,0
133.54,,0
133.55,,0
133.56,,0
133.57,,0
133.58,,0
133.59,,0
133.6,,0
133.61,,0
133.62,,0
133.63,,0
133.64,,0
133.65,,0
133.66,,0
133.67,,0
133.68,,0
133.69,,0
133.7,,0
133.71,,0
133.72,,0
133.73,,0
133.74,,0
133.75,,0
133.76,,0
133.77,,0
133.78,,0
133.79,,0
133.8,,0
133.81,,0
133.82,,0
133.83,,0
133.84,,0
133.85,,0
133.86,,0
133.87,,0
133.88,,0
133.89,,0
133.9,,0
133.91,,0
133.92,,0
133.93,,0
133.94,,0
133.95,,0
133.96,,0
133.97,,0
133.98,,0
133.99,,0
134,,0
134.01,,0
134.02,,0
134.03,,0
134.04,,0
134.05,,0
134.06,,0
134.07,,0
134.08,,0
134.09,,0
134.1,,0
134.11,,0
134.12,,0
134.13,,0
134.14,,0
134.15,,0
134.16,,0
134.17,,0
134.18,,0
134.19,,0
134.2,,0
134.21,,0
134.22,,0
134.23,,0
134.24,,0
134.25,,0
134.26,,0
134.27,,0
134.28,,0
134.29,,0
134.3,,0
134.31,,0
134.32,,0
134.33,,0
134.34,,0
134.35,,0
134.36,,0
134.37,,12
134.38,,0
134.39,,12
134.4,,12
134.41,,12
134.42,,12
134.43,,25
134.44,,25
134.45,,12
134.46,,25
134.47,,37
134.48,,37
134.49,,37
134.5,,25
134.51,,37
134.52,,37
134.53,,37
134.54,,50
134.55,,50
134.56,,63
134.57,,37
134.58,,37
134.59,,63
134.6,,50
134.61,,37
134.62,,63
134.63,,50
134.64,,63
134.65,,37
134.66,,37
134.67,,75
134.68,,37
134.69,,37
134.7,,50
134.71,,50
134.72,,37
134.73,,25
134.74,,50
134.75,,63
134.76,,37
134.77,,50
134.78,,50
134.79,,50
134.8,,37
134.81,,25
134.82,,63
134.83,,50
134.84,,37
134.85,,50
134.86,,50
134.87,,50
134.88,,25
134.89,,37
134.9,,63
134.91,,37
134.92,,37
134.93,,50
134.94,,50
134.95,,37
134.96,,12
134.97,,37
134.98,,37
134.99,,37
135,,50
135.01,,50
135.02,,50
135.03,,37
135.04,,37
135.05,,63
135.06,,37
135.07,,50
135.08,,50
135.09,,50
135.1,,50
135.11,,12
135.12,,37
135.13,,37
135.14,,12
135.15,,12
135.16,,12
135.17,,0
135.18,,0
135.19,,0
135.2,,0
135.21,,0
135.22,,0
135.23,,0
135.24,,0
135.25,,0
135.26,,0
135.27,,0
135.28,,0
135.29,,0
135.3,,0
135.31,,0
135.32,,0
135.33,,0
135.34,,0
135.35,,0
135.36,,0
135.37,,0
135.38,,0
135.39,,0
135.4,,0
135.41,,0
135.42,,0
135.43,,0
135.44,,0
135.45,,0
135.46,,0
135.47,,0
135.48,,0
135.49,,0
135.5,,0
135.51,,0
135.52,,0
135.53,,0
135.54,,0
135.55,,12
135.56,,0
135.57,,12
135.58,,12
135.59,,0
135.6,,0
135.61,,0
135.62,,0
135.63,,0
135.64,,0
135.65,,0
135.66,,0
135.67,,0
135.68,,0
135.69,,0
135.7,,0
135.71,,0
135.72,,0
135.73,,0
135.74,,0
135.75,,0
135.76,,0
135.77,,0
135.78,,0
135.79,,0
135.8,,0
135.81,,0
135.82,,0
135.83,,0
135.84,,0
135.85,,0
135.86,,0
135.87,,0
135.88,,12
135.89,,0
135.9,,0
135.91,,0
135.92,,0
135.93,,12
135.94,,0
135.95,,0
135.96,,0
135.97,,0
135.98,,0
135.99,,0
136,,12
136.01,,0
136.02,,0
136.03,,0
136.04,,12
136.05,,12
136.06,,25
136.07,,37
136.08,,50
136.09,,50
136.1,,37
136.11,,37
136.12,,63
136.13,,37
136.14,,50
136.15,,63
136.16,,63
136.17,,37
136.18,,63
136.19,,63
136.2,,50
136.21,,63
136.22,,63
136.23,,50
136.24,,50
136.25,,63
136.26,,50
136.27,,50
136.28,,63
136.29,,63
136.3,,37
136.31,,63
136.32,,63
136.33,,37
136.34,,63
136.35,,50
136.36,,50
136.37,,37
136.38,,63
136.39,,63
136.4,,75
136.41,,63
136.42,,63
136.43,,50
136.44,,63
136.45,,50
136.46,,50
136.47,,75
136.48,,63
136.49,,50
136.5,,50
136.51,,75
136.52,,37
136.53,,37
136.54,,50
136.55,,25
136.56,,12
136.57,,25
136.58,,25
136.59,,25
136.6,,25
136.61,,25
136.62,,25
136.63,,12
136.64,,25
136.65,,25
136.66,,37
136.67,,50
136.68,,50
136.69,,25
136.7,,50
136.71,,37
136.72,,25
136.73,,37
136.74,,63
136.75,,25
136.76,,25
136.77,,37
136.78,,25
136.79,,37
136.8,,37
136.81,,37
136.82,,25
136.83,,50
136.84,,37
136.85,,37
136.86,,50
136.87,,25
136.88,,37
136.89,,63
136.9,,50
136.91,,50
136.92,,63
136.93,,50
136.94,,37
136.95,,25
136.96,,50
136.97,,25
136.98,,12
136.99,,25
137,,37
137.01,,12
137.02,,37
137.03,,50
137.04,,63
137.05,,88
137.06,,101
137.07,,101
137.08,,113
137.09,,126
137.1,,126
137.11,,126
137.12,,126
137.13,,126
137.14,,126
137.15,,138
137.16,,126
137.17,,126
137.18,,113
137.19,,101
137.2,,88
137.21,,88
137.22,,50
137.23,,50
137.24,,12
137.25,,12
137.26,,0
137.27,,0
137.28,,0
137.29,,0
137.3,,0
137.31,,0
137.32,,0
137.33,,0
137.34,,0
137.35,,0
137.36,,0
137.37,,0
137.38,,0
137.39,,0
137.4,,0
137.41,,0
137.42,,0
137.43,,0
137.44,,0
137.45,,0
137.46,,0
137.47,,0
137.48,,0
137.49,,0
137.5,,0
137.51,,0
137.52,,0
137.53,,0
137.54,,0
137.55,,0
137.56,,0
137.57,,0
137.58,,0
137.59,,0
137.6,,0
137.61,,0
137.62,,0
137.63,,0
137.64,,0
137.65,,0
137.66,,0
137.67,,0
137.68,,0
137.69,,0
137.7,,0
137.71,,0
137.72,,0
137.73,,0
137.74,,0
137.75,,0
137.76,,0
137.77,,0
137.78,,0
137.79,,0
137.8,,0
137.81,,0
137.82,,0
137.83,,0
137.84,,0
137.85,,0
137.86,,0
137.87,,0
137.88,,0
137.89,,0
137.9,,0
137.91,,0
137.92,,0
137.93,,0
137.94,,0
137.95,,0
137.96,,0
137.97,,0
137.98,,0
137.99,,0
138,,0
138.01,,0
138.02,,0
138.03,,0
138.04,,0
138.05,,0
138.06,,0
138.07,,0
138.08,,0
138.09,,0
138.1,,0
138.11,,0
138.12,,0
138.13,,0
138.14,,0
138.15,,0
138.16,,0
138.17,,0
138.18,,0
138.19,,0
138.2,,0
138.21,,0
138.22,,0
138.23,,0
138.24,,0
138.25,,0
138.26,,0
138.27,,0
138.28,,0
138.29,,0
138.3,,0
138.31,,0
138.32,,0
138.33,,0
138.34,,0
138.35,,0
138.36,,0
138.37,,0
138.38,,0
138.39,,0
138.4,,0
138.41,,0
138.42,,0
138.43,,0
138.44,,12
138.45,,12
138.46,,12
138.47,,25
138.48,,25
138.49,,12
138.5,,12
138.51,,12
138.52,,25
138.53,,25
138.54,,12
138.55,,12
138.56,,12
138.57,,25
138.58,,37
138.59,,37
138.6,,25
138.61,,37
138.62,,37
138.63,,50
138.64,,63
138.65,,75
138.66,,88
138.67,,88
138.68,,88
138.69,,88
138.7,,88
138.71,,88
138.72,,75
138.73,,101
138.74,,88
138.75,,101
138.76,,101
138.77,,101
138.78,,126
138.79,,164
138.8,,214
138.81,,277
138.82,,353
138.83,,454
138.84,,606
138.85,,884
138.86,,1162
138.87,,1212
138.88,,1162
138.89,,1288
138.9,,1389
138.91,,1540
138.92,,1578
138.93,,1654
138.94,,1692
138.95,,1717
138.96,,1780
138.97,,1793
138.98,,1844
138.99,,1806
139,,1882
139.01,,1818
139.02,,1970
139.03,,1957
139.04,,2020
139.05,,1995
139.06,,1983
139.07,,1919
139.08,,2020
139.09,,2058
139.1,,2071
139.11,,2134
139.12,,2084
139.13,,2071
139.14,,1970
139.15,,2046
139.16,,2020
139.17,,2058
139.18,,2109
139.19,,2046
139.2,,2071
139.21,,1995
139.22,,2020
139.23,,2071
139.24,,2033
139.25,,2058
139.26,,1957
139.27,,1983
139.28,,1932
139.29,,1957
139.3,,2033
139.31,,2008
139.32,,2046
139.33,,1995
139.34,,1945
139.35,,1970
139.36,,1818
139.37,,1882
139.38,,1831
139.39,,1818
139.4,,1856
139.41,,1793
139.42,,1755
139.43,,1806
139.44,,1730
139.45,,1793
139.46,,1780
139.47,,1654
139.48,,1616
139.49,,1515
139.5,,1427
139.51,,1477
139.52,,1427
139.53,,1414
139.54,,1503
139.55,,1465
139.56,,1402
139.57,,1376
139.58,,1263
139.59,,1149
139.6,,1098
139.61,,997
139.62,,833
139.63,,808
139.64,,644
139.65,,454
139.66,,378
139.67,,290
139.68,,227
139.69,,164
139.7,,138
139.71,,88
139.72,,50
139.73,,37
139.74,,12
139.75,,0
139.76,,0
139.77,,0
139.78,,0
139.79,,0
139.8,,0
139.81,,0
139.82,,0
139.83,,0
139.84,,0
139.85,,0
139.86,,0
139.87,,0
139.88,,0
139.89,,0
139.9,,0
139.91,,0
139.92,,0
139.93,,0
139.94,,0
139.95,,0
139.96,,0
139.97,,0
139.98,,0
139.99,,0
140,,0
140.01,,0
140.02,,0
140.03,,0
140.04,,0
140.05,,0
140.06,,0
140.07,,0
140.08,,0
140.09,,0
140.1,,0
140.11,,0
140.12,,0
140.13,,0
140.14,,12
140.15,,37
140.16,,37
140.17,,63
140.18,,50
140.19,,50
140.2,,63
140.21,,50
140.22,,50
140.23,,50
140.24,,50
140.25,,63
140.26,,50
140.27,,63
140.28,,63
140.29,,50
140.3,,63
140.31,,50
140.32,,50
140.33,,50
140.34,,37
140.35,,63
140.36,,50
140.37,,50
140.38,,37
140.39,,37
140.4,,37
140.41,,25
140.42,,12
140.43,,0
140.44,,0
140.45,,0
140.46,,0
140.47,,0
140.48,,0
140.49,,0
140.5,,0
140.51,,0
140.52,,0
140.53,,0
140.54,,0
140.55,,0
140.56,,0
140.57,,0
140.58,,0
140.59,,0
140.6,,0
140.61,,0
140.62,,0
140.63,,0
140.64,,0
140.65,,0
140.66,,0
140.67,,0
140.68,,0
140.69,,0
140.7,,0
140.71,,0
140.72,,0
140.73,,0
140.74,,0
140.75,,0
140.76,,0
140.77,,0
140.78,,0
140.79,,0
140.8,,0
140.81,,0
140.82,,0
140.83,,0
140.84,,0
140.85,,0
140.86,,0
140.87,,0
140.88,,0
140.89,,0
140.9,,0
140.91,,0
140.92,,0
140.93,,0
140.94,,0
140.95,,0
140.96,,0
140.97,,0
140.98,,0
140.99,,0
141,,0
141.01,,0
141.02,,0
141.03,,0
141.04,,0
141.05,,0
141.06,,0
141.07,,0
141.08,,0
141.09,,0
141.1,,0
141.11,,0
141.12,,0
141.13,,0
141.14,,0
141.15,,0
141.16,,0
141.17,,0
141.18,,0
141.19,,0
141.2,,0
141.21,,0
141.22,,0
141.23,,0
141.24,,0
141.25,,0
141.26,,0
141.27,,0
141.28,,0
141.29,,0
141.3,,0
141.31,,0
141.32,,0
141.33,,0
141.34,,0
141.35,,0
141.36,,0
141.37,,0
141.38,,0
141.39,,0
141.4,,0
141.41,,0
141.42,,0
141.43,,0
141.44,,0
141.45,,0
141.46,,0
141.47,,0
141.48,,0
141.49,,0
141.5,,0
141.51,,0
141.52,,0
141.53,,0
141.54,,0
141.55,,0
141.56,,0
141.57,,0
141.58,,0
141.59,,0
141.6,,0
141.61,,0
141.62,,0
141.63,,0
141.64,,0
141.65,,0
141.66,,0
141.67,,0
141.68,,0
141.69,,0
141.7,,0
141.71,,0
141.72,,0
141.73,,0
141.74,,0
141.75,,0
141.76,,0
141.77,,0
141.78,,0
141.79,,0
141.8,,0
141.81,,0
141.82,,0
141.83,,0
141.84,,0
141.85,,0
141.86,,0
141.87,,0
141.88,,0
141.89,,0
141.9,,0
141.91,,0
141.92,,0
141.93,,0
141.94,,0
141.95,,0
141.96,,0
141.97,,0
141.98,,0
141.99,,0
142,,0
142.01,,0
142.02,,0
142.03,,0
142.04,,0
142.05,,0
142.06,,0
142.07,,0
142.08,,0
142.09,,0
142.1,,0
142.11,,0
142.12,,0
142.13,,0
142.14,,0
142.15,,0
142.16,,0
142.17,,0
142.18,,0
142.19,,0
142.2,,12
142.21,,0
142.22,,0
142.23,,0
142.24,,0
142.25,,0
142.26,,0
142.27,,0
142.28,,0
142.29,,0
142.3,,0
142.31,,0
142.32,,0
142.33,,0
142.34,,0
142.35,,0
142.36,,0
142.37,,0
142.38,,0
142.39,,0
142.4,,0
142.41,,0
142.42,,0
142.43,,0
142.44,,0
142.45,,0
142.46,,0
142.47,,0
142.48,,0
142.49,,0
142.5,,0
142.51,,0
142.52,,0
142.53,,0
142.54,,0
142.55,,0
142.56,,0
142.57,,0
142.58,,0
142.59,,0
142.6,,0
142.61,,0
142.62,,0
142.63,,0
142.64,,0
142.65,,0
142.66,,0
142.67,,0
142.68,,0
142.69,,0
142.7,,0
142.71,,0
142.72,,0
142.73,,0
142.74,,0
142.75,,0
142.76,,0
142.77,,0
142.78,,0
142.79,,0
142.8,,0
142.81,,0
142.82,,0
142.83,,0
142.84,,0
142.85,,0
142.86,,0
142.87,,0
142.88,,0
142.89,,0
142.9,,0
142.91,,0
142.92,,0
142.93,,0
142.94,,0
142.95,,0
142.96,,0
142.97,,0
142.98,,0
142.99,,0
143,,0
143.01,,0
143.02,,0
143.03,,0
143.04,,0
143.05,,0
143.06,,0
143.07,,0
143.08,,0
143.09,,0
143.1,,0
143.11,,0
143.12,,0
143.13,,0
143.14,,0
143.15,,0
143.16,,0
143.17,,0
143.18,,0
143.19,,0
143.2,,0
143.21,,0
143.22,,0
143.23,,0
143.24,,0
143.25,,0
143.26,,0
143.27,,0
143.28,,0
143.29,,0
143.3,,0
143.31,,0
143.32,,0
143.33,,0
143.34,,0
143.35,,0
143.36,,0
143.37,,0
143.38,,0
143.39,,0
143.4,,0
143.41,,0
143.42,,0
143.43,,0
143.44,,0
143.45,,0
143.46,,0
143.47,,0
143.48,,0
143.49,,0
143.5,,0
143.51,,0
143.52,,0
143.53,,0
143.54,,0
143.55,,0
143.56,,0
143.57,,0
143.58,,0
143.59,,0
143.6,,0
143.61,,0
143.62,,0
143.63,,0
143.64,,0
143.65,,0
143.66,,12
143.67,,0
143.68,,0
143.69,,0
143.7,,0
143.71,,0
143.72,,0
143.73,,0
143.74,,0
143.75,,0
143.76,,0
143.77,,0
143.78,,0
143.79,,0
143.8,,0
143.81,,0
143.82,,0
143.83,,0
143.84,,0
143.85,,0
143.86,,0
143.87,,0
143.88,,0
143.89,,0
143.9,,0
143.91,,0
143.92,,0
143.93,,0
143.94,,12
143.95,,12
143.96,,0
143.97,,0
143.98,,0
143.99,,0
144,,12
144.01,,12
144.02,,0
144.03,,0
144.04,,0
144.05,,12
144.06,,0
144.07,,0
144.08,,0
144.09,,0
144.1,,0
144.11,,0
144.12,,0
144.13,,0
144.14,,0
144.15,,0
144.16,,0
144.17,,0
144.18,,0
144.19,,0
144.2,,0
144.21,,0
144.22,,0
144.23,,0
144.24,,0
144.25,,0
144.26,,0
144.27,,0
144.28,,0
144.29,,0
144.3,,0
144.31,,12
144.32,,12
144.33,,0
144.34,,0
144.35,,12
144.36,,12
144.37,,0
144.38,,12
144.39,,12
144.4,,25
144.41,,12
144.42,,0
144.43,,12
144.44,,12
144.45,,12
144.46,,12
144.47,,12
144.48,,12
144.49,,12
144.5,,0
144.51,,12
144.52,,25
144.53,,25
144.54,,50
144.55,,75
144.56,,75
144.57,,75
144.58,,126
144.59,,138
144.6,,151
144.61,,176
144.62,,176
144.63,,176
144.64,,176
144.65,,151
144.66,,202
144.67,,189
144.68,,189
144.69,,214
144.7,,214
144.71,,239
144.72,,252
144.73,,265
144.74,,303
144.75,,341
144.76,,353
144.77,,378
144.78,,404
144.79,,442
144.8,,479
144.81,,517
144.82,,568
144.83,,581
144.84,,581
144.85,,581
144.86,,568
144.87,,593
144.88,,593
144.89,,568
144.9,,618
144.91,,593
144.92,,581
144.93,,593
144.94,,581
144.95,,568
144.96,,530
144.97,,492
144.98,,530
144.99,,530
145,,505
145.01,,517
145.02,,505
145.03,,505
145.04,,505
145.05,,454
145.06,,479
145.07,,467
145.08,,416
145.09,,404
145.1,,378
145.11,,341
145.12,,315
145.13,,277
145.14,,265
145.15,,265
145.16,,239
145.17,,214
145.18,,214
145.19,,227
145.2,,227
145.21,,214
145.22,,189
145.23,,214
145.24,,202
145.25,,202
145.26,,214
145.27,,202
145.28,,202
145.29,,202
145.3,,189
145.31,,189
145.32,,202
145.33,,176
145.34,,164
145.35,,176
145.36,,151
145.37,,138
145.38,,126
145.39,,101
145.4,,126
145.41,,113
145.42,,113
145.43,,113
145.44,,101
145.45,,88
145.46,,63
145.47,,37
145.48,,12
145.49,,12
145.5,,0
145.51,,0
145.52,,0
145.53,,0
145.54,,0
145.55,,0
145.56,,0
145.57,,0
145.58,,0
145.59,,0
145.6,,0
145.61,,0
145.62,,0
145.63,,0
145.64,,0
145.65,,0
145.66,,0
145.67,,0
145.68,,0
145.69,,0
145.7,,0
145.71,,0
145.72,,0
145.73,,0
145.74,,0
145.75,,0
145.76,,0
145.77,,0
145.78,,0
145.79,,0
145.8,,0
145.81,,0
145.82,,0
145.83,,0
145.84,,0
145.85,,0
145.86,,0
145.87,,0
145.88,,0
145.89,,0
145.9,,0
145.91,,0
145.92,,0
145.93,,0
145.94,,0
145.95,,0
145.96,,0
145.97,,0
145.98,,0
145.99,,0
146,,0
146.01,,0
146.02,,0
146.03,,12
146.04,,12
146.05,,0
146.06,,12
146.07,,25
146.08,,12
146.09,,12
146.1,,25
146.11,,37
146.12,,25
146.13,,12
146.14,,12
146.15,,37
146.16,,25
146.17,,12
146.18,,25
146.19,,25
146.2,,25
146.21,,25
146.22,,12
146.23,,25
146.24,,37
146.25,,12
146.26,,12
146.27,,25
146.28,,25
146.29,,25
146.3,,12
146.31,,12
146.32,,37
146.33,,25
146.34,,12
146.35,,25
146.36,,25
146.37,,25
146.38,,25
146.39,,12
146.4,,25
146.41,,50
146.42,,25
146.43,,12
146.44,,25
146.45,,25
146.46,,25
146.47,,12
146.48,,0
146.49,,12
146.5,,25
146.51,,0
146.52,,0
146.53,,12
146.54,,12
146.55,,12
146.56,,0
146.57,,0
146.58,,0
146.59,,0
146.6,,0
146.61,,0
146.62,,0
146.63,,0
146.64,,0
146.65,,0
146.66,,0
146.67,,0
146.68,,0
146.69,,0
146.7,,0
146.71,,0
146.72,,0
146.73,,0
146.74,,0
146.75,,0
146.76,,0
146.77,,0
146.78,,0
146.79,,0
146.8,,0
146.81,,0
146.82,,12
146.83,,0
146.84,,25
146.85,,50
146.86,,50
146.87,,75
146.88,,75
146.89,,75
146.9,,75
146.91,,50
146.92,,63
146.93,,75
146.94,,63
146.95,,63
146.96,,75
146.97,,63
146.98,,63
146.99,,63
147,,50
147.01,,75
147.02,,63
147.03,,63
147.04,,63
147.05,,63
147.06,,63
147.07,,63
147.08,,50
147.09,,63
147.1,,63
147.11,,50
147.12,,63
147.13,,63
147.14,,50
147.15,,63
147.16,,50
147.17,,50
147.18,,63
147.19,,50
147.2,,63
147.21,,63
147.22,,50
147.23,,63
147.24,,50
147.25,,50
147.26,,63
147.27,,50
147.28,,50
147.29,,63
147.3,,50
147.31,,50
147.32,,50
147.33,,37
147.34,,50
147.35,,50
147.36,,37
147.37,,50
147.38,,50
147.39,,37
147.4,,37
147.41,,25
147.42,,37
147.43,,37
147.44,,25
147.45,,37
147.46,,37
147.47,,25
147.48,,37
147.49,,25
147.5,,12
147.51,,12
147.52,,0
147.53,,0
147.54,,0
147.55,,0
147.56,,0
147.57,,0
147.58,,0
147.59,,0
147.6,,0
147.61,,0
147.62,,0
147.63,,0
147.64,,0
147.65,,0
147.66,,0
147.67,,0
147.68,,0
147.69,,0
147.7,,0
147.71,,0
147.72,,0
147.73,,0
147.74,,0
147.75,,0
147.76,,0
147.77,,0
147.78,,0
147.79,,0
147.8,,0
147.81,,0
147.82,,0
147.83,,0
147.84,,0
147.85,,0
147.86,,0
147.87,,0
147.88,,0
147.89,,0
147.9,,0
147.91,,0
147.92,,0
147.93,,0
147.94,,0
147.95,,0
147.96,,0
147.97,,0
147.98,,0
147.99,,0
148,,0
148.01,,0
148.02,,0
148.03,,0
148.04,,0
148.05,,0
148.06,,0
148.07,,0
148.08,,0
148.09,,12
148.1,,0
148.11,,0
148.12,,0
148.13,,0
148.14,,0
148.15,,0
148.16,,0
148.17,,12
148.18,,0
148.19,,0
148.2,,0
148.21,,0
148.22,,0
148.23,,0
148.24,,0
148.25,,0
148.26,,0
148.27,,0
148.28,,0
148.29,,0
148.3,,0
148.31,,0
148.32,,0
148.33,,0
148.34,,0
148.35,,0
148.36,,0
148.37,,0
148.38,,0
148.39,,0
148.4,,0
148.41,,0
148.42,,0
148.43,,0
148.44,,0
148.45,,0
148.46,,0
148.47,,0
148.48,,0
148.49,,0
148.5,,0
148.51,,0
148.52,,0
148.53,,0
148.54,,0
148.55,,0
148.56,,0
148.57,,0
148.58,,0
148.59,,0
148.6,,0
148.61,,0
148.62,,0
148.63,,0
148.64,,0
148.65,,0
148.66,,0
148.67,,0
148.68,,0
148.69,,0
148.7,,0
148.71,,0
148.72,,0
148.73,,0
148.74,,0
148.75,,0
148.76,,0
148.77,,0
148.78,,0
148.79,,0
148.8,,0
148.81,,0
148.82,,0
148.83,,0
148.84,,0
148.85,,0
148.86,,0
148.87,,0
148.88,,0
148.89,,0
148.9,,0
148.91,,0
148.92,,0
148.93,,0
148.94,,0
148.95,,0
148.96,,0
148.97,,0
148.98,,0
148.99,,0
149,,0
149.01,,0
149.02,,0
149.03,,0
149.04,,0
149.05,,0
149.06,,0
149.07,,0
149.08,,0
149.09,,0
149.1,,0
149.11,,0
149.12,,0
149.13,,0
149.14,,0
149.15,,0
149.16,,0
149.17,,0
149.18,,0
149.19,,0
149.2,,0
149.21,,0
149.22,,0
149.23,,0
149.24,,0
149.25,,0
149.26,,0
149.27,,0
149.28,,0
149.29,,0
149.3,,0
149.31,,0
149.32,,0
149.33,,0
149.34,,0
149.35,,0
149.36,,0
149.37,,0
149.38,,12
149.39,,0
149.4,,0
149.41,,0
149.42,,0
149.43,,0
149.44,,0
149.45,,0
149.46,,0
149.47,,0
149.48,,0
149.49,,0
149.5,,0
149.51,,0
149.52,,0
149.53,,0
149.54,,0
149.55,,0
149.56,,0
149.57,,0
149.58,,0
149.59,,0
149.6,,0
149.61,,0
149.62,,0
149.63,,0
149.64,,0
149.65,,0
149.66,,0
149.67,,0
149.68,,0
149.69,,0
149.7,,0
149.71,,0
149.72,,0
149.73,,0
149.74,,0
149.75,,0
149.76,,0
149.77,,0
149.78,,0
149.79,,0
149.8,,0
149.81,,0
149.82,,0
149.83,,0
149.84,,0
149.85,,12
149.86,,0
149.87,,0
149.88,,0
149.89,,0
149.9,,12
149.91,,25
149.92,,75
149.93,,113
149.94,,239
149.95,,341
149.96,,543
149.97,,947
149.98,,1642
149.99,,1591
150,,1705
150.01,,1882
150.02,,2109
150.03,,1995
150.04,,2248
150.05,,2248
150.06,,2361
150.07,,2500
150.08,,2538
150.09,,2576
150.1,,2488
150.11,,2652
150.12,,2601
150.13,,2614
150.14,,2551
150.15,,2488
150.16,,2361
150.17,,2134
150.18,,2134
150.19,,2020
150.2,,2058
150.21,,2058
150.22,,2046
150.23,,2058
150.24,,1983
150.25,,2084
150.26,,2046
150.27,,1995
150.28,,1856
150.29,,1692
150.3,,1591
150.31,,1364
150.32,,1402
150.33,,1351
150.34,,1351
150.35,,1364
150.36,,1338
150.37,,1351
150.38,,1263
150.39,,1338
150.4,,1338
150.41,,1326
150.42,,1351
150.43,,1351
150.44,,1414
150.45,,1427
150.46,,1679
150.47,,1768
150.48,,1856
150.49,,1983
150.5,,2109
150.51,,2286
150.52,,2273
150.53,,2349
150.54,,2463
150.55,,2475
150.56,,2488
150.57,,2488
150.58,,2488
150.59,,2538
150.6,,2387
150.61,,2399
150.62,,2412
150.63,,2374
150.64,,2387
150.65,,2374
150.66,,2374
150.67,,2399
150.68,,2298
150.69,,2387
150.7,,2450
150.71,,2387
150.72,,2425
150.73,,2374
150.74,,2361
150.75,,2399
150.76,,2311
150.77,,2349
150.78,,2425
